user_id,username,email,profile_name,profile_heading,date_of_birth,relationship_status,body_type,children,smoker,location,age,my_story,personality_traits,communication_style,life_priorities,core_values,arrangement_preferences,age_min,age_max,location_preference,max_distance,lifestyle_interests,looking_for,profile_image,additional_image_1,additional_image_2,additional_image_3,additional_image_4,private_image_1,private_image_2,private_image_3,private_image_4,private_image_5,gender
651,Anime,synergydating+Anime@gmail.com,Anime,living doll,18-02-2003,Single,slim,,No,"Melbourne VIC, Australia",22.0,"Quirky in a good way. I love Anime and Japanese culture oh and Japanese food. I could eat sashimi all day. Although I'm quite young I have a mature outlook on life. Usual babe scenario. Studying and need help with my expenses. spoil me and I'll spoil you._x000D_
Deal ?",creative,emotional,health,compassion,open,18.0,32.0,country wide,20km,theater,"Looking for a confident, successful man who appreciates a slim woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2022/07/face_57f797b55d8a598d8a057e1e1501febb_800279b259d01610ac2a5d58aa06c1da.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_f91832fdddfd913d1b20c198992c2a48_63d59f2e8cef997650f11a30dc8c5f0d.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_57f797b55d8a598d8a057e1e1501febb_c71d56406a38736fd67cfcf2089f6893.jpg,,,,,,,,Female
652,Madixx,synergydating+Madixx@gmail.com,Madixx,Red fox,18-02-2003,Single,slim,,No,"Sydney NSW, Australia",22.0,Looking to meet new people and connect on a different level to what I have been used to. I love a good banter and a laugh. I can be feisty so stay on my good side. Buy me a cocktail and you're sure to be my best friend.,traditional,thoughtful,community,compassion,discuss,18.0,32.0,country wide,20km,reading,"Seeking a generous, established gentleman for a mutually beneficial connection. Let's enjoy the finer things in life together.",https://adultarrangements.com/wp-content/uploads/2022/07/thumb_65340ce04a44490bbad1e36e38b6ad34_0ccb9fafe9ea45a5bedc3cbab33f68f0.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/thumb_f150812d36ec46dfbdf4723ccca61a18_9c755afb068b4b23be215845b5f46e75.jpg,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/thumb_f150812d36ec46dfbdf4723ccca61a18_8566f789598c4b1c9d4d826c24ea4a2d.jpg,,,,,Female
653,Kay653,synergydating+Kay653@gmail.com,Kay653,Lets do this,17-07-2002,Single,athletic,,No,"Brisbane QLD, Australia",23.0,country girl now living in Brisbane. Willing to travel interstate for the right man as I know there are so few of you out there. An endangered species by all accounts lol.,traditional,direct,growth,growth,long_term,18.0,33.0,country wide,5km,reading,"Keen to connect with a mature, generous man who values discretion, fun and good company.",https://adultarrangements.com/wp-content/uploads/2022/07/face_10575abaed50c7e5b758d029a7a85a53_accea1ec6ea865de9e326dde52b6f273.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_10575abaed50c7e5b758d029a7a85a53_e4f7bcd37e4b07c2f95961cca8711d3c.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_b723b6296d536f72285f7e61857733ea_70cc387b76983323802c8a4638129fb4.jpg,,,,,,,,Female
654,All woman,synergydating+All woman@gmail.com,All woman,All the woman you will ever need,11-07-1990,Divorced,athletic,1,No,"Gold Coast QLD, Australia",35.0,Im a more mature lady than most on here I guess.  But with age comes experience. In all departments . Single mum but I still get a lot of free time to myself. I enjoy getting dressed up and going out to a nice restaurant or a bar. Also love the beach and the outdoors.,analytical,emotional,travel,compassion,discuss,30.0,45.0,country wide,10km,cooking,"Looking for a successful gent who enjoys great dates, real chemistry and mutually rewarding arrangements.",https://adultarrangements.com/wp-content/uploads/2022/07/face_6fbb69960f7118eddf63ca8c6b555bc0_6cab3b5a0b44de175804e3c26049175f.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_6fbb69960f7118eddf63ca8c6b555bc0_ce78c5b5712cb593579190239d939e22.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_6fbb69960f7118eddf63ca8c6b555bc0_d30494a9715778556290119ce59a9f75.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_f8d074b7e86f120ce05bfa9e5b9f7756_a10aecb8d43dbdae2dde1e115ecb028f.jpg,,,,,,,Female
655,firefox,synergydating+firefox@gmail.com,firefox,Its true what they say about red heads,14-07-2001,Single,athletic,,No,"Brunswick VIC, Australia",24.0,"Hi Im Abbie, I'm a first year fashion student. I like drawing, reading, ohh and coffee. I love coffee.",adventurous,practical,career,adventure,discuss,19.0,34.0,country wide,any,adventure,"Keen to connect with a mature, generous man who values discretion, fun and good company.",https://adultarrangements.com/wp-content/uploads/2022/07/face_c94949748b841c22973a91b2f2984d21_5b18eff9bebf85aa6192d40a0f0ff88e.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_c94949748b841c22973a91b2f2984d21_16a0a46a1ccad6809d85907290241014.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_c94949748b841c22973a91b2f2984d21_350bbfff5c6b434d7a05ea423831bace.jpg,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_f2fed4ab771e3d066e373bb55706499d_7859e5dffebd4950dff0394a13055cc5.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_c94949748b841c22973a91b2f2984d21_ce0b3deede25750a7ed019c21350de58.jpg,,,,Female
656,allcharm,synergydating+allcharm@gmail.com,allcharm,Recently single. Looking to mingle,09-06-1988,Divorced,slim,1,No,"Melbourne VIC, Australia",37.0,Starting a new chapter in my life. Looking to get out of the comfort zone I have been in for too long.,optimistic,thoughtful,family,compassion,monogamous,32.0,47.0,country wide,any,reading,"Hoping to meet a caring, respectful gent who enjoys spoiling and being spoiled in return.",https://adultarrangements.com/wp-content/uploads/2022/07/face_73ee324dfd6cab04bcd27b494088d1dc_aac7bd0e8cc97fcbec9e04375d9fb4ea.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_bbd2cc42d076165a0d9d3867217ecfd1_a312655e8d7c8c9823f219074e2513cc.jpg,,,,,,,,,Female
657,catch26,synergydating+catch26@gmail.com,catch26,look no further,03-09-1992,Single,average,,No,"Perth WA, Australia",33.0,"Happy, possitive and currently emotionally, financially and sexually deprived.",spontaneous,practical,family,independence,monogamous,28.0,43.0,country wide,20km,art,"Looking for a confident, successful man who appreciates a average woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2022/07/kimberley0202-02.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/kimberley0202-00.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/kimberley0202-01.jpg,,,,,,,,Female
658,Mirror eyes,synergydating+Mirror eyes@gmail.com,Mirror eyes,Grab my attention then me x,07-10-2003,Single,average,,No,"Sydney NSW, Australia",22.0,"Blonde, beautiful full kissable lips. Drama free, baggage free. Lets have some fun.",ambitious,direct,travel,independence,monogamous,18.0,32.0,country wide,20km,travel,"Seeking a generous, established gentleman for a mutually beneficial connection. Let's enjoy the finer things in life together.",https://adultarrangements.com/wp-content/uploads/2022/07/face_916afcf699b70813928cd3609ad733c2_52fe0afa2e84d08bc0a46b3f980f3634.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_916afcf699b70813928cd3609ad733c2_04f9060411d84f548a45edf68a6c5525.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_916afcf699b70813928cd3609ad733c2_f9d23f3353afd73cd649d56e7c647531.jpg,,,,,,,,Female
659,urebabe,synergydating+urebabe@gmail.com,urebabe,You need go no further you won't see better.,07-04-2003,Single,athletic,,No,"Gosford NSW, Australia",22.0,"Attractive, bright, first year law student. I love to get up early and walk my dog as the sun rises. Full of positive energy. But can't cook. Oh well I can make up for that.",optimistic,practical,creativity,growth,short_term,18.0,32.0,country wide,5km,wine,"Looking for a successful gent who enjoys great dates, real chemistry and mutually rewarding arrangements.",https://adultarrangements.com/wp-content/uploads/2022/07/face_e6a353d9bb0b2b91ebaeedda29f402c2_3de5cee3882443d444479540d792a23a.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_df51edb13bb73dcd3d9187b9b9abe090_769cf53bbab9d646315a8daacfbf08e8.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_e6a353d9bb0b2b91ebaeedda29f402c2_6adc43f0c817a366c40d74a60f3401f7.jpg,,,,,,,,Female
660,Saturn5,synergydating+Saturn5@gmail.com,Saturn5,let me take you to the stars,10-07-2001,Single,average,,Yes,"Southbank VIC, Australia",24.0,"Petite pocket rocket. Im actually 23 but I couldn't be bothered to change my profile._x000D_
I enjoy getting to know new people. I am super kind and caring and aleways down for spontaneous nights and wild adventures.",ambitious,thoughtful,career,independence,discuss,19.0,34.0,country wide,10km,sailing,"Seeking a generous, established gentleman for a mutually beneficial connection. Let's enjoy the finer things in life together.",https://adultarrangements.com/wp-content/uploads/2022/07/face_491a13522e84ad9669a2032730ecd712_f094e1462fe93dc54abd2a3b14c1110d.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_491a13522e84ad9669a2032730ecd712_5b1458493a9f74546260e7f779476b0a.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_491a13522e84ad9669a2032730ecd712_f094e1462fe93dc54abd2a3b14c1110d1.jpg,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_491a13522e84ad9669a2032730ecd712_6e79f4464d398a11896e8935a081a711.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_491a13522e84ad9669a2032730ecd712_306eb8546cf09796b417f3dcc3726c0f.jpg,,,,Female
661,A1,synergydating+A1@gmail.com,A1,Best arm candy in town,01-01-2001,Single,average,,No,"Randwick NSW, Australia",24.0,"Beauty and brains, Loyal, discreet if required. Naughty as often as possible. The perfect babe._x000D_
Budding entrepreneur. I live life to the full. Animal lover. Sun worshiper. Slave to my Cat.",ambitious,playful,career,stability,casual,19.0,34.0,country wide,50km,yoga,"Looking for a confident, successful man who appreciates a average woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2022/07/face_dea9828627eadbe05b569ae4dc8136dd_2ccb6830d80f089c1c85b050daa0ac89.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_dea9828627eadbe05b569ae4dc8136dd_2e9a21d898ed604bd5d39436601ccac2.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_dea9828627eadbe05b569ae4dc8136dd_4d976f999112f8dbd2a8abdb14585550.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_dea9828627eadbe05b569ae4dc8136dd_471de0bead5c7747ec0b79f39110c546.jpg,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_dea9828627eadbe05b569ae4dc8136dd_c18d6cd49d44896c6683f42278c714ec.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_dea9828627eadbe05b569ae4dc8136dd_c01244f8fc8ef8e6b64071793037c6a4.jpg,,,,Female
662,Phoenix,synergydating+Phoenix@gmail.com,Phoenix,femme fatale,13-06-2003,Single,average,,Yes,"Newcastle NSW, Australia",22.0,"Great listener, love nothing more than to relax and chat over glass of winner two._x000D_
Discrete, loyal and heaps of fun.",analytical,playful,creativity,compassion,short_term,18.0,32.0,country wide,any,theater,"Hoping to meet a caring, respectful gent who enjoys spoiling and being spoiled in return.",https://adultarrangements.com/wp-content/uploads/2022/07/face_09cb94bd740a6af97507ac2d03d74802_0cd21dc0eef04cfc98bf371227c047a6.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_09cb94bd740a6af97507ac2d03d74802_73b5581ca6686f86cc55608a4489f912.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_09cb94bd740a6af97507ac2d03d74802_93626561c6c9047380a9c23d6ab2027e.jpg,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_09cb94bd740a6af97507ac2d03d74802_1054d5eca713cada1f9055962b20732b.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_09cb94bd740a6af97507ac2d03d74802_6eaf41ca893dd96d4ee735917797b965.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_78de54c06bed14548cecc7cd13743e59_4178290236a4bd346bbefb3bbae08b1f.jpg,,,Female
663,babyface19,synergydating+babyface19@gmail.com,babyface19,Latin lover,04-03-2002,Single,slim,,No,"Randwick NSW, Australia",23.0,"Im originally from Brazil. Now living in Sydney. I enjoy eating out, nice wine and dancing._x000D_
A good girl but willing to change for the right man",optimistic,thoughtful,family,loyalty,monogamous,18.0,33.0,country wide,any,reading,"Looking for a successful gent who enjoys great dates, real chemistry and mutually rewarding arrangements.",https://adultarrangements.com/wp-content/uploads/2022/07/face_650135049ac4a97915b5636718f6d568_25b43bd6a74b8232f3784ba329c92f54.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_bafbf610ed42e9941252e15f54be4a7e_445a0cc017cfffe200ebaa1107c4b464.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_bcabda2acb0b051bf0f8e09c7ac7d182_1bd678dfe19862fbaa9d839577a09b77.jpg,,,,,,,,Female
664,Firefly,synergydating+Firefly@gmail.com,Firefly,Sweet and loyal,01-01-2003,Single,slim,,No,"South Yarra VIC, Australia",22.0,"Im Avery good and loyal girl. I prefer quality over quantity always. I love to keep fit be that at the gym, bushwalking or a day at the beach swimming.",adventurous,practical,career,independence,long_term,18.0,32.0,country wide,any,yoga,"Keen to connect with a mature, generous man who values discretion, fun and good company.",https://adultarrangements.com/wp-content/uploads/2022/07/face_0cfc9bcd9a29de4eb3b689dc206a942a_c25efb4b533971dfece7dc8030e33c7e.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_0cfc9bcd9a29de4eb3b689dc206a942a_c78fa29ab2eb6f82eeaa4b7afed9b813.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_0cfc9bcd9a29de4eb3b689dc206a942a_a4697111e65ca183005c64f1e5ae8114.jpg,,,,,,,,Female
665,stareyes,synergydating+stareyes@gmail.com,stareyes,"Cute, Smart , Sexy",26-12-2001,Single,athletic,,No,"Paddington NSW, Australia",23.0,"Hello my names Louise Im studying here in Sydney at the moment but originally from Canada._x000D_
Looking for the perfect gentlemen to show me around and have some light hearted fun with.",spontaneous,practical,career,honesty,short_term,18.0,33.0,country wide,10km,reading,"Looking for a confident, successful man who appreciates a athletic woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2022/07/thumb_c6ed7ba0f50a11e7b7b6433177476cd2_cbe6fb40f50a11e79eb309ea1fa153e1.jpg,,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/thumb_6bd1be50f50c11e7a30cd7ef8cc2deda_70cc2850f50c11e7af420b94803d1c6b.jpg,,,,,Female
666,Ely99,synergydating+Ely99@gmail.com,Ely99,Daddy fixation,08-01-2000,Single,average,,No,"Brisbane QLD, Australia",25.0,Bubbly and sweet. I have always been attracted to older guys. Mature beyond my years. Chocoholic and wine lover.,adventurous,thoughtful,wealth,adventure,open,20.0,35.0,country wide,10km,reading,"Looking for a confident, successful man who appreciates a average woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2022/07/face_3f02f8fa0bcc778328118cd285220cf3_3165ac772f5f05b315da662db445be9e.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_4df349a809d8f4219cf7b6cf4327e6c9_04f7a4f21f9122d94b55e9ca8f86fca2.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_a84377869f34a941e5e4b097391013ab_9a6f38ccd6b9ae9c12a397945b007ecf.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_e3246cab580826f1a2d5f8b02e9ce521_04e1934f5220bbbbf147aece0ac6af35.jpg,,,,,,,Female
667,Blair45,synergydating+Blair45@gmail.com,Blair45,Take a peek.,01-01-2003,Single,slim,,No,"Brisbane QLD, Australia",22.0,"Sophisticated brunette. Can hold a conversation and a large glass of wine. Well travelled, well educated, love to keep fit and healthy. Im Also 24 sorry I cant change whats showing",analytical,emotional,wealth,stability,discuss,18.0,32.0,country wide,30km,travel,"Hoping to meet a caring, respectful gent who enjoys spoiling and being spoiled in return.",https://adultarrangements.com/wp-content/uploads/2022/07/face_18217c1b34558c8353e5b71d5f4b2c45_e362160717ff05e717d18c12b0f31839.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_5c12e4dea3ea69c16ce3f26846012b47_82cdc70b60976a6a289095765161bade.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_0d2b00a91c9e73c618eaf62ea5722917_62faf0883149eba9860770fa56f8655e.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-33a46bebe5b5ce35e199bef34130113f/2022/07/face_3434659c45bf3508affa0ad8da158232_beab942b430026a3b2ee1f5b2387541c.jpg,,,,,,,Female
